"","year","title","clean_test","binary","genre","imdb_rating","metascore","country","rated","budget_2013","clean_genre","clean_country"
"1232",1998,"Beloved","ok","PASS","Drama, Horror, Mystery",5.8,57,"USA","R",75744013,"Drama","USA"
"1233",1998,"Blade","notalk","FAIL","Action, Fantasy, Horror",7.1,45,"USA","R",64310954,"Action","USA"
"1234",1998,"Bride of Chucky","notalk","FAIL","Comedy, Horror, Thriller",5.3,NA,"Canada, USA","R",35728308,"Comedy","Canada"
"1235",1998,"Buffalo &#39;66","notalk","FAIL",NA,NA,NA,NA,NA,2143698,NA,NA
"1236",1998,"Dark City","notalk","FAIL","Mystery, Sci-Fi",7.8,66,"Australia, USA","R",38586572,"Mystery","Australia"
"1237",1998,"Deep Impact","ok","PASS","Action, Drama, Sci-Fi",6.1,40,"USA","PG-13",114330585,"Action","USA"
"1238",1998,"Disturbing Behavior","notalk","FAIL","Horror, Mystery, Sci-Fi",5.5,NA,"Australia, USA, Canada","R",21436985,"Horror","Australia"
"1239",1998,"Elizabeth","ok","PASS","Biography, Drama, History",7.6,75,"UK","R",35728308,"Biography","UK"
"1240",1998,"Enemy of the State","notalk","FAIL","Action, Crime, Mystery",7.3,67,"USA","R",121476247,"Action","USA"
"1241",1998,"Ever After","ok","PASS",NA,NA,NA,NA,NA,37157440,NA,NA
"1242",1998,"Fear and Loathing in Las Vegas","notalk","FAIL","Comedy",7.8,41,"USA","R",26438948,"Comedy","USA"
"1243",1998,"Get Real","men","FAIL","Comedy, Drama, Romance",7.8,NA,"UK","R",2858265,"Comedy","UK"
"1244",1998,"Halloween H20: 20 Years Later","ok","PASS","Horror, Thriller",5.6,52,"USA","R",24295249,"Horror","USA"
"1245",1998,"Happiness","ok","PASS","Comedy, Drama",7.8,81,"USA","N/A",4287397,"Comedy","USA"
"1246",1998,"Hope Floats","ok","PASS","Drama, Romance",5.8,42,"USA","PG-13",42873969,"Drama","USA"
"1247",1998,"Little Voice","ok","PASS","Comedy, Drama, Music",7,68,"UK","R",8574794,"Comedy","UK"
"1248",1998,"Lock, Stock and Two Smoking Barrels","notalk","FAIL","Comedy, Crime",8.2,66,"UK","R",1929329,"Comedy","UK"
"1249",1998,"Lost in Space","ok","PASS","Action, Adventure, Sci-Fi",5,42,"USA","PG-13",114330585,"Action","USA"
"1250",1998,"Mercury Rising","notalk","FAIL","Action, Crime, Drama",6,NA,"USA","R",85747939,"Action","USA"
"1251",1998,"Out of Sight","men","FAIL","Comedy, Crime, Romance",7.1,85,"USA","R",68598351,"Comedy","USA"
"1252",1998,"Pi","men","FAIL","Sci-Fi, Thriller",7.5,72,"USA","R",97181,"Sci","USA"
"1253",1998,"Practical Magic","ok","PASS","Comedy, Fantasy, Romance",6,46,"USA, Australia","PG-13",85747939,"Comedy","USA"
"1254",1998,"Primary Colors","ok","PASS","Comedy, Drama",6.7,70,"France, UK, Germany, USA, Japan","R",92893600,"Comedy","France"
"1255",1998,"Quest for Camelot","ok","PASS","Animation, Adventure, Comedy",6.1,NA,"USA","G",57165293,"Animation","USA"
"1256",1998,"Rounders","notalk","FAIL","Crime, Drama",7.4,54,"USA","R",17149588,"Crime","USA"
"1257",1998,"Run Lola Run","notalk","FAIL","Action, Crime, Thriller",7.8,77,"Germany","R",2500982,"Action","Germany"
"1258",1998,"Rush Hour","ok","PASS","Action, Comedy, Thriller",6.9,60,"USA","PG-13",50019631,"Action","USA"
"1259",1998,"Rushmore","notalk","FAIL","Comedy, Drama",7.8,86,"USA","R",14291323,"Comedy","USA"
"1260",1998,"Safe Men","nowomen","FAIL","Comedy, Crime",6.1,NA,"USA","R",1429132,"Comedy","USA"
"1261",1998,"Saving Private Ryan","nowomen","FAIL","Action, Drama, War",8.6,90,"USA","R",92893600,"Action","USA"
"1262",1998,"Shakespeare in Love","ok","PASS","Comedy, Drama, Romance",7.2,87,"USA","R",37157440,"Comedy","USA"
"1263",1998,"Six Days Seven Nights","notalk","FAIL","Action, Adventure, Comedy",5.7,51,"USA","PG-13",114330585,"Action","USA"
"1264",1998,"Sliding Doors","ok","PASS","Comedy, Drama, Fantasy",6.8,59,"UK, USA","R",8574794,"Comedy","UK"
"1265",1998,"Slums of Beverly Hills","ok","PASS","Comedy, Drama",6.6,69,"USA","R",7145662,"Comedy","USA"
"1266",1998,"Small Soldiers","notalk","FAIL","Action, Adventure, Comedy",6.1,NA,"USA","PG-13",57165293,"Action","USA"
"1267",1998,"Smoke Signals","ok","PASS","Comedy, Drama",7.2,76,"Canada, USA","PG-13",2858265,"Comedy","Canada"
"1268",1998,"Sphere","notalk","FAIL","Drama, Mystery, Sci-Fi",6,35,"USA","PG-13",104326659,"Drama","USA"
"1269",1998,"Star Trek: Insurrection","ok","PASS","Action, Adventure, Sci-Fi",6.4,64,"USA","PG",100039262,"Action","USA"
"1270",1998,"Stepmom","ok","PASS","Comedy, Drama",6.6,58,"USA","PG-13",71456616,"Comedy","USA"
"1271",1998,"The Avengers","ok","PASS","Action, Adventure, Sci-Fi",3.6,12,"USA","PG-13",85747939,"Action","USA"
"1272",1998,"The Big Lebowski","notalk","FAIL","Comedy, Crime",8.2,69,"USA, UK","R",21436985,"Comedy","USA"
"1273",1998,"The Man in the Iron Mask","notalk","FAIL","Action, Adventure",6.4,48,"USA, France","PG-13",50019631,"Action","USA"
"1274",1998,"The Mask of Zorro","notalk","FAIL","Action, Adventure, Comedy",6.7,63,"USA, Germany","PG-13",92893600,"Action","USA"
"1275",1998,"The Negotiator","notalk","FAIL","Action, Crime, Drama",7.3,62,"Germany, USA","R",71456616,"Action","Germany"
"1276",1998,"The Prince of Egypt","notalk","FAIL","Animation, Adventure, Drama",6.9,64,"USA","PG",85747939,"Animation","USA"
"1277",1998,"The Proposition","men","FAIL","Drama, Romance",6.2,NA,"USA","R",28582646,"Drama","USA"
"1278",1998,"The Thin Red Line","notalk","FAIL","Drama, War",7.6,78,"USA","R",74314880,"Drama","USA"
"1279",1998,"The Truman Show","notalk","FAIL","Comedy, Drama, Sci-Fi",8,90,"USA","PG",85747939,"Comedy","USA"
"1280",1998,"There&#39;s Something About Mary","ok","PASS",NA,NA,NA,NA,NA,31440911,NA,NA
"1281",1998,"Urban Legend","ok","PASS","Horror, Mystery, Thriller",5.4,35,"USA, France","R",20007852,"Horror","USA"
"1282",1998,"Vampires (John Carpenter&#39;s)","nowomen","FAIL",NA,NA,NA,NA,NA,28582646,NA,NA
"1283",1998,"Velvet Goldmine","men","FAIL","Drama, Music",7,65,"UK, USA","R",12862191,"Drama","UK"
"1284",1998,"Wild Things","men","FAIL","Crime, Mystery, Thriller",6.5,52,"USA","R",28582646,"Crime","USA"
"1285",1998,"You&#39;ve Got Mail","ok","PASS",NA,NA,NA,NA,NA,92893600,NA,NA
"1286",1997,"A Simple Wish","ok","PASS","Comedy, Fantasy",5.3,NA,"USA","PG",40634668,"Comedy","USA"
"1287",1997,"Air Bud","notalk","FAIL","Comedy, Drama, Family",5,NA,"USA, Canada","PG",4353714,"Comedy","USA"
"1288",1997,"Air Force One","notalk","FAIL","Action, Adventure, Drama",6.4,61,"USA, Germany","R",123355241,"Action","USA"
"1289",1997,"Alien: Resurrection","ok","PASS","Action, Sci-Fi, Thriller",6.3,63,"USA","R",87074287,"Action","USA"
"1290",1997,"Anastasia","ok","PASS","Animation, Adventure, Drama",7,59,"USA","G",76915621,"Animation","USA"
"1291",1997,"As Good as It Gets","ok","PASS","Comedy, Drama, Romance",7.8,67,"USA","PG-13",72561906,"Comedy","USA"
"1292",1997,"Austin Powers: International Man of Mystery","men","FAIL","Comedy, Crime, Sci-Fi",7,51,"USA, Germany","PG-13",26122286,"Comedy","USA"
"1293",1997,"Batman &amp; Robin","men","FAIL",NA,NA,NA,NA,NA,181404766,NA,NA
"1294",1997,"Cats Don&#39;t Dance","ok","PASS",NA,NA,NA,NA,NA,46439620,NA,NA
"1295",1997,"Chasing Amy","ok","PASS","Comedy, Drama, Romance",7.4,71,"USA","R",362810,"Comedy","USA"
"1296",1997,"Cinderella","ok","PASS","Musical, Romance, Fantasy",6.3,NA,"USA","G",4208591,"Musical","USA"
"1297",1997,"Clockwatchers","ok","PASS","Comedy, Drama",6.4,NA,"UK, USA","PG-13",2902476,"Comedy","UK"
"1298",1997,"Con Air","notalk","FAIL","Action, Crime, Thriller",6.8,52,"USA","R",116099050,"Action","USA"
"1299",1997,"Conspiracy Theory","men","FAIL","Action, Crime, Mystery",6.7,49,"USA","R",116099050,"Action","USA"
"1300",1997,"Contact","ok","PASS","Drama, Mystery, Sci-Fi",7.4,62,"USA","PG",130611431,"Drama","USA"
"1301",1997,"Eve&#39;s Bayou","ok","PASS",NA,NA,NA,NA,NA,7256191,NA,NA
"1302",1997,"Event Horizon","ok","PASS","Horror, Sci-Fi",6.7,35,"UK, USA","R",87074287,"Horror","UK"
"1303",1997,"Fever Pitch","ok","PASS","Comedy, Drama, Romance",6.7,55,"UK","R",58049525,"Comedy","UK"
"1304",1997,"Flubber","men","FAIL","Comedy, Family, Sci-Fi",4.9,37,"USA","PG",116099050,"Comedy","USA"
"1305",1997,"G.I. Jane","ok","PASS","Action, Drama",5.8,62,"USA, UK","R",72561906,"Action","USA"
"1306",1997,"Gattaca","notalk","FAIL","Drama, Romance, Sci-Fi",7.8,64,"USA","PG-13",52244573,"Drama","USA"
"1307",1997,"George of the Jungle","ok","PASS","Action, Adventure, Comedy",5.4,53,"USA","PG",79818097,"Action","USA"
"1308",1997,"Good Will Hunting","nowomen","FAIL","Drama",8.2,70,"USA","R",14512381,"Drama","USA"
"1309",1997,"Grosse Pointe Blank","ok","PASS","Action, Comedy, Crime",7.4,76,"USA","R",21768572,"Action","USA"
"1310",1997,"Hercules","ok","PASS","Animation, Adventure, Family",7.2,NA,"USA","G",101586669,"Animation","USA"
"1311",1997,"I Know What You Did Last Summer","ok","PASS","Horror, Mystery, Thriller",5.6,52,"USA","R",24671048,"Horror","USA"
"1312",1997,"In the Company of Men","notalk","FAIL","Comedy, Drama",7.3,81,"Canada, USA","R",36281,"Comedy","Canada"
"1313",1997,"Jackie Brown","ok","PASS","Crime, Drama, Thriller",7.5,64,"USA","R",17414858,"Crime","USA"
"1314",1997,"Kiss the Girls","men","FAIL","Crime, Drama, Mystery",6.5,46,"USA","R",39183429,"Crime","USA"
"1315",1997,"L.A. Confidential","notalk","FAIL","Crime, Drama, Mystery",8.3,90,"USA","R",50793334,"Crime","USA"
"1316",1997,"Liar Liar","notalk","FAIL","Comedy, Drama, Fantasy",6.8,68,"USA","PG-13",65305716,"Comedy","USA"
"1317",1997,"Men in Black","notalk","FAIL","Comedy, Sci-Fi",7.2,71,"USA","PG-13",130611431,"Comedy","USA"
"1318",1997,"Mononoke-hime","ok","PASS",NA,NA,NA,NA,NA,29024763,NA,NA
"1319",1997,"Mortal Kombat: Annihilation","ok","PASS","Action, Adventure, Fantasy",3.6,11,"USA","PG-13",43537144,"Action","USA"
"1320",1997,"Must love Dogs","men","FAIL",NA,NA,NA,NA,NA,50793334,NA,NA
"1321",1997,"My Best Friend&#39;s Wedding","men","FAIL",NA,NA,NA,NA,NA,66756954,NA,NA
"1322",1997,"Orgazmo","notalk","FAIL","Comedy",6.2,48,"USA, Japan","NC-17",1451238,"Comedy","USA"
"1323",1997,"Scream 2","ok","PASS","Horror, Mystery",6,63,"USA","R",34829715,"Horror","USA"
"1324",1997,"Selena","ok","PASS","Biography, Drama, Music",6.6,65,"USA","PG",29024763,"Biography","USA"
"1325",1997,"Smilla&#39;s Sense of Snow","ok","PASS",NA,NA,NA,NA,NA,50793334,NA,NA
"1326",1997,"Spawn","ok","PASS","Action, Fantasy, Horror",5.2,34,"USA","PG-13",58049525,"Action","USA"
"1327",1997,"Starship Troopers","ok","PASS","Action, Sci-Fi",7.2,51,"USA","R",145123812,"Action","USA"
"1328",1997,"The Devil&#39;s Advocate","ok","PASS",NA,NA,NA,NA,NA,82720573,NA,NA
"1329",1997,"The Fifth Element","notalk","FAIL","Action, Adventure, Sci-Fi",7.6,52,"France","PG-13",137867622,"Action","France"
"1330",1997,"The Game","notalk","FAIL","Drama, Mystery, Thriller",7.8,61,"USA","R",72561906,"Drama","USA"
"1331",1997,"The Postman","notalk","FAIL","Action, Adventure, Drama",5.9,29,"USA","R",116099050,"Action","USA"
"1332",1997,"Titanic","ok","PASS","Drama, Romance",7.7,74,"USA","PG-13",290247625,"Drama","USA"
"1333",1997,"Volcano","ok","PASS","Action, Drama, Sci-Fi",5.4,55,"USA","PG-13",130611431,"Action","USA"
"1334",1996,"Bound","ok","PASS","Crime, Drama, Thriller",7.5,61,"USA","R",6683242,"Crime","USA"
"1335",1996,"Broken Arrow","nowomen","FAIL","Action, Adventure, Thriller",5.9,61,"USA","R",96535720,"Action","USA"
"1336",1996,"Chain Reaction","notalk","FAIL","Action, Drama, Sci-Fi",5.5,NA,"USA","PG-13",81684071,"Action","USA"
"1337",1996,"DragonHeart","men","FAIL","Action, Adventure, Drama",6.4,NA,"USA","PG-13",84654401,"Action","USA"
"1338",1996,"Emma","ok","PASS","Comedy, Drama, Romance",6.9,66,"UK, USA","PG",8762473,"Comedy","UK"
"1339",1996,"Escape from L.A.","notalk","FAIL","Action, Adventure, Sci-Fi",5.6,NA,"USA","R",74258246,"Action","USA"
"1340",1996,"Eye for an Eye","ok","PASS","Crime, Drama, Thriller",6.1,NA,"USA","R",29703299,"Crime","USA"
"1341",1996,"Fargo","ok","PASS","Crime, Drama, Thriller",8.2,85,"USA, UK","R",10396154,"Crime","USA"
"1342",1996,"Freeway","ok","PASS","Comedy, Crime, Drama",6.9,61,"USA","R",4455495,"Comedy","USA"
"1343",1996,"From Dusk Till Dawn","notalk","FAIL","Action, Crime, Horror",7.3,52,"USA","R",29703299,"Action","USA"
"1344",1996,"Hamlet","notalk","FAIL","Drama, History",7.9,NA,"UK, USA","PG-13",2970330,"Drama","UK"
"1345",1996,"Harriet the Spy","ok","PASS","Family, Comedy, Drama",5.9,NA,"USA","PG",19307144,"Family","USA"
"1346",1996,"Independence Day","ok","PASS","Action, Adventure, Drama",6.9,59,"USA","PG-13",111387369,"Action","USA"
"1347",1996,"Jingle All the Way","notalk","FAIL","Comedy, Family",5.3,NA,"USA","PG",89109896,"Comedy","USA"
"1348",1996,"Kingpin","notalk","FAIL","Comedy, Sport",6.9,43,"USA","PG-13",37129123,"Comedy","USA"
"1349",1996,"Love and Other Catastrophes","ok","PASS","Comedy, Romance",6.4,NA,"Australia","R",371291,"Comedy","Australia"
"1350",1996,"Mars Attacks!","ok","PASS","Comedy, Sci-Fi",6.3,52,"USA","PG-13",118813194,"Comedy","USA"
"1351",1996,"Mission: Impossible","notalk","FAIL","Action, Adventure, Thriller",7,60,"USA","PG-13",118813194,"Action","USA"
"1352",1996,"Scream","ok","PASS","Crime, Horror, Mystery",7.2,65,"USA","R",22277474,"Crime","USA"
"1353",1996,"Secrets &amp; Lies","ok","PASS",NA,NA,NA,NA,NA,6683242,NA,NA
"1354",1996,"Set It Off","ok","PASS","Action, Crime, Drama",6.7,NA,"USA","R",13366484,"Action","USA"
"1355",1996,"Space Jam","notalk","FAIL","Animation, Adventure, Comedy",6.1,NA,"USA","PG",118813194,"Animation","USA"
"1356",1996,"Spy Hard","notalk","FAIL","Comedy, Action",5.2,25,"USA","PG-13",26732969,"Comedy","USA"
"1357",1996,"Star Trek: First Contact","ok","PASS","Action, Adventure, Sci-Fi",7.6,71,"USA","PG-13",68317587,"Action","USA"
"1358",1996,"That Thing You Do!","ok","PASS","Comedy, Drama, Music",6.8,71,"USA","PG",3712912,"Comedy","USA"
"1359",1996,"The Cable Guy","notalk","FAIL","Comedy, Drama, Thriller",6,NA,"USA","PG-13",69802752,"Comedy","USA"
"1360",1996,"The Craft","ok","PASS","Drama, Fantasy, Horror",6.2,NA,"USA","R",22277474,"Drama","USA"
"1361",1996,"The English Patient","ok","PASS","Drama, Romance, War",7.4,87,"USA, UK","R",51980772,"Drama","USA"
"1362",1996,"The Fan","notalk","FAIL","Drama, Sport, Thriller",5.8,32,"USA","R",81684071,"Drama","USA"
"1363",1996,"The First Wives Club","ok","PASS","Comedy",6.1,58,"USA","PG",44554948,"Comedy","USA"
"1364",1996,"The Glimmer Man","notalk","FAIL","Action, Comedy, Crime",5.3,NA,"USA","R",66832422,"Action","USA"
"1365",1996,"The Hunchback of Notre Dame","notalk","FAIL","Animation, Drama, Family",6.8,NA,"USA","G",148516493,"Animation","USA"
"1366",1996,"The Long Kiss Goodnight","notalk","FAIL","Action, Crime, Drama",6.7,44,"USA","R",96535720,"Action","USA"
"1367",1996,"The Mirror Has Two Faces","ok","PASS","Comedy, Drama, Romance",6.4,NA,"USA","PG-13",62376927,"Comedy","USA"
"1368",1996,"The Rock","notalk","FAIL","Action, Adventure, Thriller",7.4,59,"USA","R",111387369,"Action","USA"
"1369",1996,"Trainspotting","men","FAIL","Crime, Drama",8.2,83,"UK","R",4604011,"Crime","UK"
"1370",1996,"Twister","ok","PASS","Action, Adventure, Drama",6.2,68,"USA","PG-13",130694514,"Action","USA"
"1371",1996,"Walking and Talking","ok","PASS","Drama, Comedy, Romance",6.8,67,"UK, USA, Germany","R",1485165,"Drama","UK"
"1372",1996,"When the Cat&#39;s Away","ok","PASS",NA,NA,NA,NA,NA,445549,NA,NA
"1373",1995,"Apollo 13","ok","PASS","Adventure, Drama, History",7.6,77,"USA","PG",99370665,"Adventure","USA"
"1374",1995,"Assassins","notalk","FAIL","Action, Thriller, Crime",6.2,NA,"USA, France","R",76438973,"Action","USA"
"1375",1995,"Batman Forever","notalk","FAIL","Action, Adventure, Fantasy",5.4,51,"USA, UK","PG-13",152877946,"Action","USA"
"1376",1995,"Before Sunrise","nowomen","FAIL","Drama, Romance",8.1,77,"USA, Austria, Switzerland","R",3821949,"Drama","USA"
"1377",1995,"Braveheart","men","FAIL","Action, Biography, Drama",8.4,68,"USA","R",110072121,"Action","USA"
"1378",1995,"Casino","men","FAIL","Biography, Crime, Drama",8.2,73,"USA, France","R",79496532,"Biography","USA"
"1379",1995,"Casper","ok","PASS","Comedy, Family, Fantasy",5.9,NA,"USA","PG",84082870,"Comedy","USA"
"1380",1995,"Clueless","ok","PASS","Comedy, Romance",6.7,68,"USA","PG-13",20944279,"Comedy","USA"
"1381",1995,"Congo","nowomen","FAIL","Action, Adventure, Mystery",4.9,22,"USA","PG-13",76438973,"Action","USA"
"1382",1995,"Die Hard: With a Vengeance","notalk","FAIL","Action, Crime, Thriller",7.6,58,"USA","R",137590151,"Action","USA"
"1383",1995,"Four rooms","notalk","FAIL",NA,NA,NA,NA,NA,6115118,NA,NA
"1384",1995,"Home for the holidays","ok","PASS",NA,NA,NA,NA,NA,30575589,NA,NA
"1385",1995,"Jumanji","ok","PASS","Adventure, Family, Fantasy",6.7,39,"USA","PG",99370665,"Adventure","USA"
"1386",1995,"Mallrats","notalk","FAIL","Comedy, Romance",7.2,41,"USA","R",9325555,"Comedy","USA"
"1387",1995,"Mortal Kombat","notalk","FAIL","Action, Adventure, Fantasy",5.8,58,"USA","PG-13",30575589,"Action","USA"
"1388",1995,"Outbreak","ok","PASS","Action, Drama, Sci-Fi",6.5,NA,"USA","R",76438973,"Action","USA"
"1389",1995,"Pocahontas","ok","PASS","Animation, Adventure, Drama",6.5,58,"USA","G",84082870,"Animation","USA"
"1390",1995,"Pride and Prejudice","ok","PASS","Romance, Drama",9.2,NA,"UK","N/A",42805825,"Romance","UK"
"1391",1995,"Sabrina","ok","PASS","Comedy, Drama",6.2,NA,"Germany, USA","PG",88669209,"Comedy","Germany"
"1392",1995,"Safe","ok","PASS","Drama",7.1,NA,"UK, USA","R",50449722,"Drama","UK"
"1393",1995,"Se7en","notalk","FAIL","Crime, Mystery, Thriller",8.7,65,"USA","R",45863384,"Crime","USA"
"1394",1995,"Sense and Sensibility","ok","PASS","Drama, Romance",7.7,84,"USA, UK","PG",25224861,"Drama","USA"
"1395",1995,"Showgirls","ok","PASS","Drama",4.4,16,"France, USA","NC-17",61151178,"Drama","France"
"1396",1995,"Tank Girl","ok","PASS","Action, Comedy, Sci-Fi",5.1,NA,"USA","R",38219486,"Action","USA"
"1397",1995,"The American President","ok","PASS","Comedy, Drama, Romance",6.8,67,"USA","PG-13",94784326,"Comedy","USA"
"1398",1995,"The Bridges of Madison County","ok","PASS","Drama, Romance",7.5,66,"USA","PG-13",33633148,"Drama","USA"
"1399",1995,"The Incredibly True Adventures of Two Girls in Love","ok","PASS",NA,NA,NA,NA,NA,382195,NA,NA
"1400",1995,"The Net","ok","PASS","Action, Crime, Drama",5.8,NA,"USA","PG-13",33633148,"Action","USA"
"1401",1995,"The Quick and the Dead","notalk","FAIL","Action, Thriller, Western",6.4,49,"USA, Japan","R",48920943,"Action","USA"
"1402",1995,"The Usual Suspects","notalk","FAIL","Crime, Mystery, Thriller",8.7,77,"USA, Germany","R",9172677,"Crime","USA"
"1403",1995,"Toy Story","notalk","FAIL","Animation, Adventure, Comedy",8.3,92,"USA","G",45863384,"Animation","USA"
"1404",1995,"Twelve Monkeys","notalk","FAIL","Mystery, Sci-Fi, Thriller",8.1,74,"USA","R",44334604,"Mystery","USA"
"1405",1995,"Waterworld","nowomen","FAIL","Action, Adventure, Sci-Fi",6,56,"USA","PG-13",267536405,"Action","USA"
"1406",1995,"Welcome to the Dollhouse","ok","PASS","Comedy, Drama",7.5,83,"USA","R",1223024,"Comedy","USA"
"1407",1994,"Ace Ventura: Pet Detective","men","FAIL","Comedy",6.9,37,"USA","PG-13",18859976,"Comedy","USA"
"1408",1994,"Beverly Hills Cop III","nowomen","FAIL","Action, Comedy, Crime",5.4,16,"USA","R",78583235,"Action","USA"
"1409",1994,"Clerks.","notalk","FAIL","Comedy",7.9,70,"USA","R",42435,"Comedy","USA"
"1410",1994,"Crooklyn","ok","PASS","Comedy, Drama",6.9,65,"USA","PG-13",22003306,"Comedy","USA"
"1411",1994,"Dumb &amp; Dumber","men","FAIL",NA,NA,NA,NA,NA,25146635,NA,NA
"1412",1994,"Ed Wood","ok","PASS","Biography, Comedy, Drama",7.9,70,"USA","R",28289965,"Biography","USA"
"1413",1994,"Forrest Gump","notalk","FAIL","Drama, Romance",8.8,82,"USA","PG-13",86441558,"Drama","USA"
"1414",1994,"Legends of the Fall","ok","PASS","Drama, Romance, War",7.5,45,"USA","R",47149941,"Drama","USA"
"1415",1994,"Little Women","ok","PASS","Drama, Romance",7.3,87,"USA, Canada","PG",23574970,"Drama","USA"
"1416",1994,"Naked Gun 33 1/3: The Final Insult","men","FAIL","Action, Comedy, Crime",6.4,NA,"USA","PG-13",47149941,"Action","USA"
"1417",1994,"Police Academy: Mission to Moscow","notalk","FAIL","Comedy, Crime",3,NA,"USA","PG",15716647,"Comedy","USA"
"1418",1994,"Priest","ok","PASS","Drama",7.3,NA,"UK","R",94299882,"Drama","UK"
"1419",1994,"Pulp Fiction","ok","PASS","Crime, Drama, Thriller",9,94,"USA","R",12573318,"Crime","USA"
"1420",1994,"Speed","ok","PASS","Action, Crime, Thriller",7.2,78,"USA","R",47149941,"Action","USA"
"1421",1994,"Stargate","notalk","FAIL","Action, Adventure, Sci-Fi",7,42,"France, USA","PG-13",86441558,"Action","France"
"1422",1994,"Street Fighter","ok","PASS","Action, Sci-Fi, Thriller",3.7,NA,"USA, Japan","PG-13",55008264,"Action","USA"
"1423",1994,"The Client","ok","PASS","Crime, Drama, Mystery",6.7,NA,"USA","PG-13",70724911,"Crime","USA"
"1424",1994,"The Hudsucker Proxy","notalk","FAIL","Comedy",7.4,53,"UK, Germany, USA","PG",62866588,"Comedy","UK"
"1425",1994,"The Lion King","notalk","FAIL","Animation, Adventure, Drama",8.5,83,"USA","G",124633011,"Animation","USA"
"1426",1994,"The Mask","notalk","FAIL","Comedy, Crime, Fantasy",6.8,56,"USA","PG-13",28289965,"Comedy","USA"
"1427",1994,"The Santa Clause","notalk","FAIL","Comedy, Drama, Family",6.3,57,"USA","PG",34576623,"Comedy","USA"
"1428",1994,"The Shadow","nowomen","FAIL","Action, Adventure, Crime",5.9,NA,"USA","PG-13",62866588,"Action","USA"
"1429",1994,"The Shawshank Redemption","nowomen","FAIL","Crime, Drama",9.3,80,"USA","R",39291617,"Crime","USA"
"1430",1994,"The Specialist","notalk","FAIL","Action, Thriller",5.3,NA,"Peru, USA","R",70724911,"Action","Peru"
"1431",1994,"Timecop","notalk","FAIL","Action, Romance, Sci-Fi",5.8,NA,"Canada, USA, Japan","R",44006612,"Action","Canada"
"1432",1994,"True Lies","notalk","FAIL","Action, Thriller",7.2,63,"USA","R",157166470,"Action","USA"
"1433",1993,"Cliffhanger","notalk","FAIL","Action, Adventure, Thriller",6.3,60,"Italy, France, USA","R",104809829,"Action","Italy"
"1434",1993,"Cool Runnings","notalk","FAIL","Adventure, Comedy, Family",6.8,NA,"USA","PG",22574425,"Adventure","USA"
"1435",1993,"Dazed and Confused","ok","PASS","Comedy, Drama",7.7,78,"USA","R",11125966,"Comedy","USA"
"1436",1993,"Gettysburg","nowomen","FAIL","Drama, History, War",7.7,NA,"USA","PG",40311473,"Drama","USA"
"1437",1993,"Groundhog Day","men","FAIL","Comedy, Drama, Fantasy",8.1,72,"USA","PG",23541900,"Comedy","USA"
"1438",1993,"Hocus Pocus","ok","PASS","Comedy, Family, Fantasy",6.5,NA,"USA","PG",45148849,"Comedy","USA"
"1439",1993,"Jurassic Park","ok","PASS","Adventure, Sci-Fi",8,68,"USA","PG-13",101584911,"Adventure","USA"
"1440",1993,"Mrs. Doubtfire","ok","PASS","Comedy, Drama",6.8,53,"USA","PG-13",40311473,"Comedy","USA"
"1441",1993,"Pieces of April","ok","PASS",NA,NA,NA,NA,NA,483738,NA,NA
"1442",1993,"Schindler&#39;s List","ok","PASS",NA,NA,NA,NA,NA,40311473,NA,NA
"1443",1993,"The Age of Innocence","ok","PASS","Drama, Romance",7.3,83,"USA","PG",54823603,"Drama","USA"
"1444",1993,"The Fugitive","men","FAIL","Action, Adventure, Crime",7.8,88,"USA","PG-13",70948192,"Action","USA"
"1445",1993,"The Princess and the Cobbler","nowomen","FAIL","Animation, Adventure, Comedy",7.3,NA,"UK, USA","G",38699014,"Animation","UK"
"1446",1993,"The Remains of the Day","nowomen","FAIL","Drama, Romance",8,84,"UK, USA","PG",24186884,"Drama","UK"
"1447",1993,"Tombstone","ok","PASS","Action, Drama, History",7.9,NA,"USA","R",40311473,"Action","USA"
"1448",1992,"A Few Good Men","notalk","FAIL","Crime, Drama, Mystery",7.6,62,"USA","R",54791459,"Crime","USA"
"1449",1992,"A League of Their Own","ok","PASS","Comedy, Drama, Sport",7.1,NA,"USA","PG",66413889,"Comedy","USA"
"1450",1992,"Aladdin","nowomen","FAIL","Animation, Adventure, Comedy",8,NA,"USA","G",46489723,"Animation","USA"
"1451",1992,"Alien 3","nowomen","FAIL",NA,NA,NA,NA,NA,91319098,NA,NA
"1452",1992,"Army of Darkness","men","FAIL","Comedy, Fantasy, Horror",7.6,57,"USA","R",18263820,"Comedy","USA"
"1453",1992,"Batman Returns","nowomen","FAIL","Action, Fantasy",7,NA,"USA, UK","PG-13",132827779,"Action","USA"
"1454",1992,"Buffy the Vampire Slayer","ok","PASS","Action, Comedy, Fantasy",5.5,48,"USA","PG-13",11622431,"Action","USA"
"1455",1992,"Death Becomes Her","ok","PASS","Comedy, Fantasy",6.3,NA,"USA","PG-13",91319098,"Comedy","USA"
"1456",1992,"El Mariachi","nowomen","FAIL",NA,NA,NA,NA,NA,11622,NA,NA
"1457",1992,"Glengarry Glen Ross","nowomen","FAIL","Drama",7.9,80,"USA","R",20754340,"Drama","USA"
"1458",1992,"Hero","notalk","FAIL","Comedy, Drama",6.4,NA,"USA","PG-13",69734584,"Comedy","USA"
